PopSize,MutationProbgene,MutationProbIndividual,CrossoverProb,ElitismProb,NumberOfGenerations,BestFitness,RealReturn,
500,0.01,0.5,0.2,0.15,1000,-1440.343,0.16927106853469145,
500,0.01,0.5,0.2,0.2,200,8.940711,0.1539168888129297,
500,0.01,0.5,0.2,0.2,500,0.26014918,0.3900417405443617,
500,0.01,0.5,0.2,0.2,1000,-301.4846,0.22535328758650452,
500,0.01,0.5,0.2,0.5,200,114.730255,0.351536842336019,
500,0.01,0.5,0.2,0.5,500,37.81178,0.22176826168218097,
500,0.01,0.5,0.2,0.5,1000,-3740.0325,0.05438350174545421,
500,0.01,0.5,0.2,0.8,200,130.00264,0.2404046220958254,
500,0.01,0.5,0.2,0.8,500,51.468372,0.23721314466574694,
500,0.01,0.5,0.2,0.8,1000,36.856205,0.1768050257645842,
500,0.01,0.5,0.3,0.1,200,2.7034988,0.1145217544180977,
500,0.01,0.5,0.3,0.1,500,-58.2573,0.33019925038943787,
500,0.01,0.5,0.3,0.1,1000,-5675.3037,0.26757332197742845,
500,0.01,0.5,0.3,0.15,200,1.4277463,0.14355799862211013,
500,0.01,0.5,0.3,0.15,500,-488.56592,0.3269816381402885,
500,0.01,0.5,0.3,0.15,1000,-1090.0961,0.21749386915565463,
500,0.01,0.5,0.3,0.2,200,-37.317566,0.06243436099101039,
500,0.01,0.5,0.3,0.2,500,-140.23975,-2.835526491292015E-4,
500,0.01,0.5,0.3,0.2,1000,-507.32083,0.03754180504881631,
500,0.01,0.5,0.3,0.5,200,52.05797,0.4823448032700586,
500,0.01,0.5,0.3,0.5,500,20.804987,0.2118558344013738,
500,0.01,0.5,0.3,0.5,1000,-11301.095,0.04223962081150096,
500,0.01,0.5,0.3,0.8,200,101.72615,0.23707049461512825,
500,0.01,0.5,0.3,0.8,500,144.15968,0.39056813823295483,
500,0.01,0.5,0.3,0.8,1000,35.260784,0.24044700355913898,
500,0.01,0.5,0.6,0.1,200,0.13422033,0.33937486291499286,
500,0.01,0.5,0.6,0.1,500,-63.67703,0.26733026977404967,
500,0.01,0.5,0.6,0.1,1000,-335.16324,0.18509040182018754,
500,0.01,0.5,0.6,0.15,200,0.9831162,0.09686138925318058,
500,0.01,0.5,0.6,0.15,500,0.24952109,0.32440402167087995,
500,0.01,0.5,0.6,0.15,1000,-208.34813,0.10546337502911358,
500,0.01,0.5,0.6,0.2,200,0.15388885,0.2007327170800651,
500,0.01,0.5,0.6,0.2,500,-286.71436,0.19582285115735118,
500,0.01,0.5,0.6,0.2,1000,-374.88956,0.123602876594664,
500,0.01,0.5,0.6,0.5,200,-211.90166,0.15541252261630648,
500,0.01,0.5,0.6,0.5,500,-17.467258,0.2309778004554496,
500,0.01,0.5,0.6,0.5,1000,-243.0022,0.3142826252677004,
500,0.01,0.5,0.6,0.8,200,30.65418,0.19789222452841393,
500,0.01,0.5,0.6,0.8,500,-51.518383,0.12639675398940195,
500,0.01,0.5,0.6,0.8,1000,-130.34357,0.37911298975948415,
500,0.01,0.5,0.8,0.1,200,0.52314234,0.3339439287623477,
500,0.01,0.5,0.8,0.1,500,-10393.064,0.026854902174484222,
500,0.01,0.5,0.8,0.1,1000,-5073.3867,0.1737973705024383,
500,0.01,0.5,0.8,0.15,200,0.47996312,0.15674356556776572,
500,0.01,0.5,0.8,0.15,500,-189.63083,0.17810960188152977,
500,0.01,0.5,0.8,0.15,1000,-2592.174,0.1721011695662869,
500,0.01,0.5,0.8,0.2,200,3.1563973,0.22110315815887163,
500,0.01,0.5,0.8,0.2,500,0.0022108357,0.07308396008310816,
500,0.01,0.5,0.8,0.2,1000,-52.778126,0.2418670096180443,
500,0.01,0.5,0.8,0.5,200,-4.941231,0.14827539246527363,
500,0.01,0.5,0.8,0.5,500,-154.29985,0.16949241419478603,
500,0.01,0.5,0.8,0.5,1000,-2263.3406,0.16943293643041002,
500,0.01,0.5,0.8,0.8,200,27.443754,0.2891095446004236,
500,0.01,0.5,0.8,0.8,500,17.391851,0.22796209739921666,
500,0.01,0.5,0.8,0.8,1000,-1695.5846,0.3341113678233968,
500,0.01,0.5,0.9,0.1,200,-284.7508,0.11814701980505386,
500,0.01,0.5,0.9,0.1,500,-8242.226,0.11156743240378196,
500,0.01,0.5,0.9,0.1,1000,-1140.9572,0.3134652810410514,
500,0.01,0.5,0.9,0.15,200,-6.4460754,0.13664817124560596,
500,0.01,0.5,0.9,0.15,500,0.055226088,0.2570586358300933,
500,0.01,0.5,0.9,0.15,1000,-138.84105,0.11140621284352904,
500,0.01,0.5,0.9,0.2,200,0.10378131,0.22759227600035906,
500,0.01,0.5,0.9,0.2,500,-363.20654,0.0925341145579048,
500,0.01,0.5,0.9,0.2,1000,-1273.4797,0.05552366134477114,
500,0.01,0.5,0.9,0.5,200,6.4209533,0.3176391593076955,
500,0.01,0.5,0.9,0.5,500,-964.5307,0.23305756291262714,
500,0.01,0.5,0.9,0.5,1000,-799.76917,0.06224674913781064,
500,0.01,0.5,0.9,0.8,200,77.893776,0.21962499279115533,
500,0.01,0.5,0.9,0.8,500,48.02405,0.15488825318290772,
500,0.01,0.5,0.9,0.8,1000,-2533.0618,0.11947290105468301,
500,0.01,0.8,0.1,0.1,200,2.8954718,0.1329639029207394,
500,0.01,0.8,0.1,0.1,500,-15.880103,0.19197967700784543,
500,0.01,0.8,0.1,0.1,1000,-137.3471,0.09124983628153131,
500,0.01,0.8,0.1,0.15,200,12.333937,0.5243441396511562,
500,0.01,0.8,0.1,0.15,500,-2.1892426,0.1343367201200491,
500,0.01,0.8,0.1,0.15,1000,-143.27887,0.14404683879763458,
500,0.01,0.8,0.1,0.2,200,68.29769,0.417704317719887,
500,0.01,0.8,0.1,0.2,500,-63.888206,0.05207815857436018,
500,0.01,0.8,0.1,0.2,1000,-25.08388,0.16063891489492788,
500,0.01,0.8,0.1,0.5,200,101.27488,0.2694595327544812,
500,0.01,0.8,0.1,0.5,500,72.685936,0.43370145036287167,
500,0.01,0.8,0.1,0.5,1000,29.94215,0.22021399514857098,
500,0.01,0.8,0.1,0.8,200,170.32568,0.2433501186987202,
500,0.01,0.8,0.1,0.8,500,162.8496,0.266701553649823,
500,0.01,0.8,0.1,0.8,1000,14.017188,0.060283025530124976,
500,0.01,0.8,0.2,0.1,200,0.39704835,0.17083769799575266,
500,0.01,0.8,0.2,0.1,500,-42.54623,0.14457708673854608,
500,0.01,0.8,0.2,0.1,1000,-3272.8882,0.29570202374552257,
500,0.01,0.8,0.2,0.15,200,-0.0072380025,0.2720293843849432,
500,0.01,0.8,0.2,0.15,500,-8.944437,0.027021765748987174,
500,0.01,0.8,0.2,0.15,1000,-869.2796,0.1971074052668942,
500,0.01,0.8,0.2,0.2,200,1.458796,0.11625261557565153,
500,0.01,0.8,0.2,0.2,500,-1.3029326,0.3433593536752846,
500,0.01,0.8,0.2,0.2,1000,-2082.5186,0.023970711666999586,
500,0.01,0.8,0.2,0.5,200,104.20142,0.21357688251687512,
500,0.01,0.8,0.2,0.5,500,52.37992,0.2525323801720011,
500,0.01,0.8,0.2,0.5,1000,7.8037615,0.21657783901018024,
500,0.01,0.8,0.2,0.8,200,154.042,0.16857940223416695,
500,0.01,0.8,0.2,0.8,500,133.57254,0.4807598943750073,
500,0.01,0.8,0.2,0.8,1000,85.28014,0.19258731383490327,
500,0.01,0.8,0.3,0.1,200,-51.289783,0.14312286810259023,
500,0.01,0.8,0.3,0.1,500,-4371.8306,0.12503161221407713,
500,0.01,0.8,0.3,0.1,1000,-949.5115,0.14634820835672624,
500,0.01,0.8,0.3,0.15,200,3.3940701,0.2768190018895968,
500,0.01,0.8,0.3,0.15,500,-1040.9227,0.1672748696585167,
500,0.01,0.8,0.3,0.15,1000,-283.1406,0.26495064460827716,
500,0.01,0.8,0.3,0.2,200,-4.1847787,0.08974039728323481,
500,0.01,0.8,0.3,0.2,500,-2.9824228,0.08637814130165578,
500,0.01,0.8,0.3,0.2,1000,-1430.4733,0.4552376620570602,
500,0.01,0.8,0.3,0.5,200,89.31173,0.32638606804107556,
500,0.01,0.8,0.3,0.5,500,35.436043,0.25251005297442636,
500,0.01,0.8,0.3,0.5,1000,-538.39966,0.6782867261160179,
500,0.01,0.8,0.3,0.8,200,39.868793,0.43621246481409065,
500,0.01,0.8,0.3,0.8,500,-11.713777,0.1755223466125051,
500,0.01,0.8,0.3,0.8,1000,77.26695,0.18649030644735567,
500,0.01,0.8,0.6,0.1,200,0.16444337,0.552915862059816,
500,0.01,0.8,0.6,0.1,500,-0.08475189,0.2862480987112762,
500,0.01,0.8,0.6,0.1,1000,-4052.0535,0.16722664649769164,
500,0.01,0.8,0.6,0.15,200,1.5585359,0.14192689109172857,
500,0.01,0.8,0.6,0.15,500,-2.3903687,0.29447539679513135,
500,0.01,0.8,0.6,0.15,1000,-90.14055,0.39457522227575875,
500,0.01,0.8,0.6,0.2,200,1.780488,0.30859263053248026,
500,0.01,0.8,0.6,0.2,500,0.066697165,0.24160607241309948,
500,0.01,0.8,0.6,0.2,1000,-67.3557,0.1526071744128388,
500,0.01,0.8,0.6,0.5,200,28.174166,0.41421147018681054,
500,0.01,0.8,0.6,0.5,500,-70.113304,0.23756870011572787,
500,0.01,0.8,0.6,0.5,1000,-10428.054,0.16579187160033057,
500,0.01,0.8,0.6,0.8,200,85.74357,0.5380024231730729,
500,0.01,0.8,0.6,0.8,500,52.34867,0.2668855295354966,
500,0.01,0.8,0.6,0.8,1000,10.906087,0.19522993985831516,
500,0.01,0.8,0.8,0.1,200,3.1400008,0.3066666299263583,
500,0.01,0.8,0.8,0.1,500,-5856.5054,0.1804475285351025,
500,0.01,0.8,0.8,0.1,1000,-336.0893,0.06021408871892184,
500,0.01,0.8,0.8,0.15,200,1.4416099,0.3531776390276161,
500,0.01,0.8,0.8,0.15,500,-14.947688,0.1718282936646426,
500,0.01,0.8,0.8,0.15,1000,-984.70624,0.16687363020635898,
500,0.01,0.8,0.8,0.2,200,1.0789931,0.2506191743720473,
500,0.01,0.8,0.8,0.2,500,-20.516153,0.2263969782791877,
500,0.01,0.8,0.8,0.2,1000,-311.7458,0.2615842092684829,
500,0.01,0.8,0.8,0.5,200,9.61862,0.33901623685668775,
500,0.01,0.8,0.8,0.5,500,0.6811099,0.49146989804986363,
500,0.01,0.8,0.8,0.5,1000,-2233.642,0.12442381106644129,
500,0.01,0.8,0.8,0.8,200,22.010815,0.17025757397583077,
500,0.01,0.8,0.8,0.8,500,26.98749,0.2484024640967312,
500,0.01,0.8,0.8,0.8,1000,-666.3906,0.16947997210075233,
500,0.01,0.8,0.9,0.1,200,1.0473456,0.15237100906317916,
500,0.01,0.8,0.9,0.1,500,-55.55307,0.5584805564719202,
500,0.01,0.8,0.9,0.1,1000,-1085.9468,0.030644353578774562,
500,0.01,0.8,0.9,0.15,200,1.8556241,0.11320075416529457,
500,0.01,0.8,0.9,0.15,500,-270.0328,0.15734644601441525,
500,0.01,0.8,0.9,0.15,1000,-802.62317,0.08420287826266509,
500,0.01,0.8,0.9,0.2,200,1.8711455,0.09995993342176049,
500,0.01,0.8,0.9,0.2,500,-0.24468358,0.15576031256727216,
500,0.01,0.8,0.9,0.2,1000,-39.21506,0.12094511740188277,
500,0.01,0.8,0.9,0.5,200,2.6230154,0.13314918861263067,
500,0.01,0.8,0.9,0.5,500,-3241.331,0.07854054767183621,
500,0.01,0.8,0.9,0.5,1000,-7934.9355,0.09625459491171375,
500,0.01,0.8,0.9,0.8,200,38.231598,0.05077477944264593,
500,0.01,0.8,0.9,0.8,500,26.660696,0.05901582284900351,
500,0.01,0.8,0.9,0.8,1000,-968.26605,0.15879155975998088,
500,0.03,0.05,0.1,0.1,200,-320.271,0.3431911610813565,
500,0.03,0.05,0.1,0.1,500,-203.4775,0.16033776441399702,
500,0.03,0.05,0.1,0.1,1000,-1210.9081,0.025788192293152906,
500,0.03,0.05,0.1,0.15,200,0.0655702,0.27396371055381147,
500,0.03,0.05,0.1,0.15,500,-1289.5056,0.2589372572764337,
500,0.03,0.05,0.1,0.15,1000,-1184.5835,0.10888955486788346,
500,0.03,0.05,0.1,0.2,200,-216.77263,0.38530644675506365,
500,0.03,0.05,0.1,0.2,500,-3274.2258,0.10780199835561398,
500,0.03,0.05,0.1,0.2,1000,-2673.9546,0.1990603618486759,
500,0.03,0.05,0.1,0.5,200,-104.64655,0.16671454707035294,
500,0.03,0.05,0.1,0.5,500,-435.55746,0.2403050701284637,
500,0.03,0.05,0.1,0.5,1000,-4152.7676,0.16949321448532845,
500,0.03,0.05,0.1,0.8,200,40.877026,0.16460122689871973,
500,0.03,0.05,0.1,0.8,500,-13.220515,0.3427407722000716,
500,0.03,0.05,0.1,0.8,1000,-47.554848,0.13844085111367135,
500,0.03,0.05,0.2,0.1,200,-292.87512,0.3475305352700368,
500,0.03,0.05,0.2,0.1,500,-6777.377,0.15669469052988214,
500,0.03,0.05,0.2,0.1,1000,-735.385,0.18943528850543853,
500,0.03,0.05,0.2,0.15,200,-723.1389,0.26342186023051767,
500,0.03,0.05,0.2,0.15,500,-1439.9691,0.16385362700127892,
500,0.03,0.05,0.2,0.15,1000,-4374.076,0.08408697706959638,
500,0.03,0.05,0.2,0.2,200,-45.2955,0.4466366043601264,
500,0.03,0.05,0.2,0.2,500,-1958.9275,0.09507806757186583,
500,0.03,0.05,0.2,0.2,1000,-4847.187,0.14590846534414764,
500,0.03,0.05,0.2,0.5,200,8.760221,0.5715463159524371,
500,0.03,0.05,0.2,0.5,500,-420.5823,0.18692075605909822,
500,0.03,0.05,0.2,0.5,1000,-428.50067,0.40050469344542305,
500,0.03,0.05,0.2,0.8,200,54.938053,0.46495610669402376,
500,0.03,0.05,0.2,0.8,500,-40.20066,0.2505340360018238,
500,0.03,0.05,0.2,0.8,1000,6.689179,0.34485129573337076,
500,0.03,0.05,0.3,0.1,200,-5538.2114,0.13652502842582495,
500,0.03,0.05,0.3,0.1,500,-110.715485,0.2246731222551871,
500,0.03,0.05,0.3,0.1,1000,-2107.5852,0.29102678448243424,
500,0.03,0.05,0.3,0.15,200,-152.26122,0.18525793318318948,
500,0.03,0.05,0.3,0.15,500,-2060.2498,0.10633722607154406,
500,0.03,0.05,0.3,0.15,1000,-805.6493,0.11065447820623628,
500,0.03,0.05,0.3,0.2,200,-619.0179,0.17807406204045298,
500,0.03,0.05,0.3,0.2,500,-561.02856,0.22032625708305137,
500,0.03,0.05,0.3,0.2,1000,-1088.8313,0.27787390986447624,
500,0.03,0.05,0.3,0.5,200,-294.49384,0.11935574334680461,
500,0.03,0.05,0.3,0.5,500,-1624.2634,0.3203984371909803,
500,0.03,0.05,0.3,0.5,1000,-3205.54,0.14509627361038652,
500,0.03,0.05,0.3,0.8,200,37.764397,0.13909105474762465,
500,0.03,0.05,0.3,0.8,500,21.403513,0.4081756784099034,
500,0.03,0.05,0.3,0.8,1000,-863.78937,0.05776357059349654,
500,0.03,0.05,0.6,0.1,200,-484.881,0.13606556421802393,
500,0.03,0.05,0.6,0.1,500,-805.08923,0.12670620096803956,
500,0.03,0.05,0.6,0.1,1000,-3511.2854,0.11793706457321254,
500,0.03,0.05,0.6,0.15,200,-86.08093,0.3727515893136998,
500,0.03,0.05,0.6,0.15,500,-806.1564,0.25140376326546976,
500,0.03,0.05,0.6,0.15,1000,-3463.8933,0.14456772253964542,
500,0.03,0.05,0.6,0.2,200,-893.7607,0.11280386241847046,
500,0.03,0.05,0.6,0.2,500,-4483.2,0.15908450335502058,
500,0.03,0.05,0.6,0.2,1000,-2061.591,0.16430229228288176,
500,0.03,0.05,0.6,0.5,200,-5690.499,0.10609665428365705,
500,0.03,0.05,0.6,0.5,500,-1305.5963,0.26789285779123606,
500,0.03,0.05,0.6,0.5,1000,-2670.7668,0.09848217603302005,
500,0.03,0.05,0.6,0.8,200,26.788654,0.2832240904512364,
500,0.03,0.05,0.6,0.8,500,-248.53473,0.10797871024958947,
500,0.03,0.05,0.6,0.8,1000,-10557.44,0.1480428777360211,
500,0.03,0.05,0.8,0.1,200,-272.4078,0.1848088581381729,
500,0.03,0.05,0.8,0.1,500,-2603.3003,0.21138428227230271,
500,0.03,0.05,0.8,0.1,1000,-820.30914,0.3076592413078735,
500,0.03,0.05,0.8,0.15,200,-465.0273,0.11556040534197197,
500,0.03,0.05,0.8,0.15,500,-1722.2094,0.19617029398419422,
500,0.03,0.05,0.8,0.15,1000,-5964.209,0.1262117671281607,
500,0.03,0.05,0.8,0.2,200,-868.9057,0.11867759395119401,
500,0.03,0.05,0.8,0.2,500,-4241.242,0.08430392156954926,
500,0.03,0.05,0.8,0.2,1000,-4591.001,0.12868718105976507,
500,0.03,0.05,0.8,0.5,200,-1539.7769,0.1261672042151974,
500,0.03,0.05,0.8,0.5,500,-2569.0056,0.39130275977494366,
500,0.03,0.05,0.8,0.5,1000,-2191.468,0.009689898603759897,
500,0.03,0.05,0.8,0.8,200,10.40317,0.16082662837775075,
500,0.03,0.05,0.8,0.8,500,-1760.8439,0.06245341184400535,
500,0.03,0.05,0.8,0.8,1000,-3313.4,0.12117800720451799,
500,0.03,0.05,0.9,0.1,200,-496.22037,0.0899036923838988,
500,0.03,0.05,0.9,0.1,500,-1062.0289,0.2958460935854568,
500,0.03,0.05,0.9,0.1,1000,-2602.5017,0.2460206516242092,
500,0.03,0.05,0.9,0.15,200,-66.24683,0.40471807013499933,
500,0.03,0.05,0.9,0.15,500,-7180.7744,0.05877656050619861,
500,0.03,0.05,0.9,0.15,1000,-1603.203,0.25701919607409146,
500,0.03,0.05,0.9,0.2,200,-5005.261,0.0907113401564664,
500,0.03,0.05,0.9,0.2,500,-3386.9102,0.2760194943522001,
500,0.03,0.05,0.9,0.2,1000,-4453.7275,0.2454238494317124,
500,0.03,0.05,0.9,0.5,200,-3437.5142,0.042720589629287174,
500,0.03,0.05,0.9,0.5,500,-3715.2014,0.24620624658039583,
500,0.03,0.05,0.9,0.5,1000,-7506.327,0.09576469064484079,
500,0.03,0.05,0.9,0.8,200,8.880296,0.19960623004468347,
500,0.03,0.05,0.9,0.8,500,-413.73553,0.2756854883210798,
500,0.03,0.05,0.9,0.8,1000,-2725.354,0.24419487265293857,
500,0.03,0.1,0.1,0.1,200,-834.2721,0.2672746169451031,
500,0.03,0.1,0.1,0.1,500,-176.49124,0.2481841212176359,
500,0.03,0.1,0.1,0.1,1000,-550.6987,0.0679511947531809,
500,0.03,0.1,0.1,0.15,200,-1343.2402,0.35194795436297005,
500,0.03,0.1,0.1,0.15,500,-2738.8237,0.2256484246187399,
500,0.03,0.1,0.1,0.15,1000,-6838.511,0.18386217847270633,
500,0.03,0.1,0.1,0.2,200,-1581.5288,0.18382512123975678,
500,0.03,0.1,0.1,0.2,500,-1022.00446,0.07914824097947419,
500,0.03,0.1,0.1,0.2,1000,-1460.3303,0.2753908861140745,
500,0.03,0.1,0.1,0.5,200,10.750579,0.4374356997314359,
500,0.03,0.1,0.1,0.5,500,-0.6879469,0.302021302771811,
500,0.03,0.1,0.1,0.5,1000,-213.30301,0.24959366972703204,
500,0.03,0.1,0.1,0.8,200,57.953648,0.3194168411748987,
500,0.03,0.1,0.1,0.8,500,30.26899,0.011179043603790654,
500,0.03,0.1,0.1,0.8,1000,11.084911,0.36149892733232575,
500,0.03,0.1,0.2,0.1,200,-1648.7825,0.21786201370582128,
500,0.03,0.1,0.2,0.1,500,-1151.63,0.19200802649415938,
500,0.03,0.1,0.2,0.1,1000,-249.92447,0.20731963657156643,
500,0.03,0.1,0.2,0.15,200,-681.2665,0.11190259510137804,
500,0.03,0.1,0.2,0.15,500,-517.15314,0.26846243003909326,
500,0.03,0.1,0.2,0.15,1000,-13433.559,0.07243310958165607,
500,0.03,0.1,0.2,0.2,200,-248.77121,0.21809695924093359,
500,0.03,0.1,0.2,0.2,500,-8322.221,0.14029610999698022,
500,0.03,0.1,0.2,0.2,1000,-1448.3223,0.12347363642733133,
500,0.03,0.1,0.2,0.5,200,-133.92851,0.17108917033955498,
500,0.03,0.1,0.2,0.5,500,-4166.888,0.1319460901572406,
500,0.03,0.1,0.2,0.5,1000,-8031.371,0.1418065960685856,
500,0.03,0.1,0.2,0.8,200,55.407925,0.22311384001206128,
500,0.03,0.1,0.2,0.8,500,26.442465,0.404301119280517,
500,0.03,0.1,0.2,0.8,1000,-217.18709,0.1455989326951333,
500,0.03,0.1,0.3,0.1,200,-397.69104,0.2088370545235126,
500,0.03,0.1,0.3,0.1,500,-852.8114,0.3502612934202538,
500,0.03,0.1,0.3,0.1,1000,-1346.3816,0.17805931161024033,
500,0.03,0.1,0.3,0.15,200,-42.153458,0.09206138163552398,
500,0.03,0.1,0.3,0.15,500,-5166.4116,0.12952640527513776,
500,0.03,0.1,0.3,0.15,1000,-2187.832,0.1249766597321905,
500,0.03,0.1,0.3,0.2,200,-195.3338,0.22408629722296894,
500,0.03,0.1,0.3,0.2,500,-1593.512,0.08595044510648604,
500,0.03,0.1,0.3,0.2,1000,-1770.0205,0.07508133103966283,
500,0.03,0.1,0.3,0.5,200,-218.37415,0.2969853173298118,
500,0.03,0.1,0.3,0.5,500,-4306.152,0.2512215511568803,
500,0.03,0.1,0.3,0.5,1000,-4435.1113,0.24907115201777633,
500,0.03,0.1,0.3,0.8,200,41.637592,0.3445135821971343,
500,0.03,0.1,0.3,0.8,500,-496.67386,0.26272043018418983,
500,0.03,0.1,0.3,0.8,1000,-1497.8351,0.22320286579248658,
500,0.03,0.1,0.6,0.1,200,-141.77742,0.116598498229377,
500,0.03,0.1,0.6,0.1,500,-1228.8129,0.2604606926831794,
500,0.03,0.1,0.6,0.1,1000,-3370.59,0.27364316405707517,
500,0.03,0.1,0.6,0.15,200,-323.57635,0.14285027536878758,
500,0.03,0.1,0.6,0.15,500,-813.37964,0.07387858735758471,
500,0.03,0.1,0.6,0.15,1000,-3355.998,0.17392541376720197,
500,0.03,0.1,0.6,0.2,200,-1308.709,0.10786534714762426,
500,0.03,0.1,0.6,0.2,500,-3737.2932,0.15259083774967297,
500,0.03,0.1,0.6,0.2,1000,-1380.328,0.22222365311995168,
500,0.03,0.1,0.6,0.5,200,-3812.2751,0.21253584325963346,
500,0.03,0.1,0.6,0.5,500,-4361.259,0.0604000793371518,
500,0.03,0.1,0.6,0.5,1000,-5793.479,0.13977683985884687,
500,0.03,0.1,0.6,0.8,200,26.373947,0.04647664293665539,
500,0.03,0.1,0.6,0.8,500,-862.9631,0.00885346146374654,
500,0.03,0.1,0.6,0.8,1000,-2092.8884,0.4293211119331015,
500,0.03,0.1,0.8,0.1,200,-239.65775,0.2212098283196213,
500,0.03,0.1,0.8,0.1,500,-807.9065,0.0026385050907701065,
500,0.03,0.1,0.8,0.1,1000,-1045.6636,0.3389155671431295,
500,0.03,0.1,0.8,0.15,200,-280.91763,0.09719353823552214,
500,0.03,0.1,0.8,0.15,500,-672.4433,0.3116577257195969,
500,0.03,0.1,0.8,0.15,1000,-6303.08,0.1457729307632133,
500,0.03,0.1,0.8,0.2,200,-1380.1046,0.10440423071268462,
500,0.03,0.1,0.8,0.2,500,-277.16833,0.3351358424893127,
500,0.03,0.1,0.8,0.2,1000,-1942.3281,0.30606551877921523,
500,0.03,0.1,0.8,0.5,200,-1927.8435,0.1619767565312329,
500,0.03,0.1,0.8,0.5,500,-4085.475,0.2701170648174732,
500,0.03,0.1,0.8,0.5,1000,-6729.6426,0.13492447631875373,
500,0.03,0.1,0.8,0.8,200,-105.68285,0.12882711332151586,
500,0.03,0.1,0.8,0.8,500,-1157.2356,0.19467864619335123,
500,0.03,0.1,0.8,0.8,1000,-453.8635,0.3974353286990739,
500,0.03,0.1,0.9,0.1,200,-672.73584,0.06256093516567392,
500,0.03,0.1,0.9,0.1,500,-2704.0537,0.12737345638001968,
500,0.03,0.1,0.9,0.1,1000,-3223.5803,0.09228231320517669,
500,0.03,0.1,0.9,0.15,200,-4561.3726,0.1623408196474038,
500,0.03,0.1,0.9,0.15,500,-840.60394,0.3751964033394014,
500,0.03,0.1,0.9,0.15,1000,-1459.104,0.1358590696187578,
500,0.03,0.1,0.9,0.2,200,-53.25142,0.18605508192568784,
500,0.03,0.1,0.9,0.2,500,-4283.758,0.13636481941233658,
500,0.03,0.1,0.9,0.2,1000,-2701.646,0.058570265023157195,
500,0.03,0.1,0.9,0.5,200,-8680.881,0.0034104495557388376,
500,0.03,0.1,0.9,0.5,500,-5284.274,0.16455403549556555,
500,0.03,0.1,0.9,0.5,1000,-5578.1304,0.1001106879906788,
500,0.03,0.1,0.9,0.8,200,-21.461847,0.24157737359208062,
500,0.03,0.1,0.9,0.8,500,-1148.0272,0.17250286633777992,
500,0.03,0.1,0.9,0.8,1000,-3417.7947,0.2643315575609685,
500,0.03,0.15,0.1,0.1,200,-814.84796,0.12070363594076426,
500,0.03,0.15,0.1,0.1,500,-715.1396,0.206669294970618,
500,0.03,0.15,0.1,0.1,1000,-6737.197,0.3099924239961709,
500,0.03,0.15,0.1,0.15,200,-1573.328,0.11444281770776088,
500,0.03,0.15,0.1,0.15,500,-484.0374,0.12028504452443815,
500,0.03,0.15,0.1,0.15,1000,-1916.5149,0.1242457572402173,
500,0.03,0.15,0.1,0.2,200,-1053.0831,0.1792788499093091,
500,0.03,0.15,0.1,0.2,500,-104.68278,0.2711524173081006,
500,0.03,0.15,0.1,0.2,1000,-1027.0563,0.08113040690884682,
500,0.03,0.15,0.1,0.5,200,-46.523617,0.35520232504593996,
500,0.03,0.15,0.1,0.5,500,-2.2925947,0.3485690020719706,
500,0.03,0.15,0.1,0.5,1000,-2967.9492,0.10525069131315812,
500,0.03,0.15,0.1,0.8,200,57.18761,0.3248687954612908,
500,0.03,0.15,0.1,0.8,500,37.99341,0.17234935427477294,
500,0.03,0.15,0.1,0.8,1000,-20.110561,0.27263106217316446,
500,0.03,0.15,0.2,0.1,200,-44.98814,0.05905467732024376,
500,0.03,0.15,0.2,0.1,500,-3045.3533,0.07299519458414548,
500,0.03,0.15,0.2,0.1,1000,-590.374,0.1318173514384117,
500,0.03,0.15,0.2,0.15,200,-404.42505,0.2497805183216948,
500,0.03,0.15,0.2,0.15,500,-1078.3723,0.16700535385471033,
500,0.03,0.15,0.2,0.15,1000,-3200.5156,0.3058039212147059,
500,0.03,0.15,0.2,0.2,200,-3154.8918,0.044397586540228025,
500,0.03,0.15,0.2,0.2,500,-1451.7772,0.30964413597448565,
500,0.03,0.15,0.2,0.2,1000,-2324.9773,0.19881375554451375,
500,0.03,0.15,0.2,0.5,200,5.752525,0.09093659219593686,
500,0.03,0.15,0.2,0.5,500,-45.168697,0.11405413898275991,
500,0.03,0.15,0.2,0.5,1000,-2386.079,0.16226291521631694,
500,0.03,0.15,0.2,0.8,200,31.65387,0.10952194288905533,
500,0.03,0.15,0.2,0.8,500,26.898607,0.21658399982097737,
500,0.03,0.15,0.2,0.8,1000,6.0989494,0.3829420019080136,
500,0.03,0.15,0.3,0.1,200,-76.95779,0.17856686191092247,
500,0.03,0.15,0.3,0.1,500,-913.08264,0.20667049023920092,
500,0.03,0.15,0.3,0.1,1000,-1515.2513,0.2768835338549649,
500,0.03,0.15,0.3,0.15,200,-158.94174,0.09039334445027629,
500,0.03,0.15,0.3,0.15,500,-3331.7527,0.05946624924481166,
500,0.03,0.15,0.3,0.15,1000,-5968.8047,0.22768240352735217,
500,0.03,0.15,0.3,0.2,200,-444.35397,0.3188885447338489,
500,0.03,0.15,0.3,0.2,500,-14009.498,0.15015191475554754,
500,0.03,0.15,0.3,0.2,1000,-282.87253,0.1518893456286721,
500,0.03,0.15,0.3,0.5,200,-0.7070501,0.25369925563982915,
500,0.03,0.15,0.3,0.5,500,-3510.0479,0.11153167247075536,
500,0.03,0.15,0.3,0.5,1000,-2286.0842,0.23274181261531748,
